word,score
acquiesce,0.0
acquiescence,0.23008
acquiescent,0.15793
acquirable,0.28394
acquire,0.09122999999999999
acquired,0.0
acquired hemochromatosis,-0.34088
acquired immune deficiency syndrome,0.0
acquired immunity,0.28394
acquired reflex,0.0
acquired taste,0.0
acquirement,0.15793
acquirer,0.0
acquiring,0.0
acquisition,-0.001
acquisition agreement,0.0
acquisitive,0.0
acquisitiveness,0.15793
acquit,0.16232
acquittal,0.24466
acquittance,0.0
acquitted,-0.06936
acragas,0.0
acrasiomycetes,0.0
acre,0.0
acre inch,0.0
acre-foot,0.0
acreage,0.0
acres,0.0
acrid,-0.08859
acridid,0.0
acrididae,0.0
acridity,-0.35904
acridness,-0.29973
acridotheres,0.0
acridotheres tristis,0.0
acrilan,0.0
acrimonious,0.067
acrimony,-0.13427
acris,0.0
acris crepitans,0.0
acris gryllus,0.0
acritical,-0.1874
acroanaesthesia,-0.07997
acroanesthesia,-0.07997
acrobat,0.29827
acrobates,0.0
acrobatic,0.17826
acrobatic feat,-0.07997
acrobatic stunt,-0.07997
acrobatics,0.10554000000000001
acrocarp,0.0
acrocarpous,0.0
acrocarpous moss,0.0
acrocarpus,0.0
acrocarpus fraxinifolius,0.0
acrocentric,0.0
acrocentric chromosome,0.0
acrocephalus,0.0
acrocephalus schoenobaenus,0.0
acrocephaly,0.0
acroclinium,0.0
acroclinium roseum,0.0
acrocomia,0.0
acrocomia aculeata,0.0
acrocomia vinifera,0.0
acrocyanosis,-0.07997
acrodont,0.0
acrogen,0.0
acrogenic,0.0
acrogenous,0.0
acrolein,0.0
acromegalia,-0.19821
acromegalic,-0.28345
acromegaly,-0.19821
acromial process,0.0
acromicria,0.0
acromikria,0.0
acromion,0.0
acromphalus,0.0
acromyotonia,0.0
acronym,0.0
acronymic,0.08478
acronymous,0.08478
acropetal,0.0
acrophobia,0.08478
acrophobic,-0.42036
acrophony,0.0
acropolis,0.0
acropora,0.0
acroscopic,0.0
acrosome,0.0
across,0.0
across the board,0.0
across the country,0.0
across the nation,0.0
across-the-board,0.17826
acrostic,0.0
acrostichum,0.0
acrostichum aureum,0.0
acrylamide,-0.07997
acrylate,0.0
acrylate resin,0.0
acrylic,0.10805999999999999
acrylic acid,0.0
acrylic fiber,0.0
acrylic paint,0.0
acrylic resin,0.0
acrylonitrile,0.0
acrylonitrile-butadiene-styrene,0.0
act,0.18680000000000002
act as,0.0
act involuntarily,0.0
act of god,0.0
act of terrorism,0.0
act on,0.1067
act out,0.0
act reflexively,0.0
act superior,0.12208
act up,-0.1294
act upon,0.0
actable,0.28394
actaea,0.0
actaea alba,0.0
actaea rubra,0.0
acth,0.0
actias,0.0
actias luna,0.0
actifed,0.0
actin,0.0
actinal,0.0
actinaria,0.0
acting,0.06104
acting out,0.08885
actinia,0.0
actinian,0.0
actiniaria,0.0
actiniarian,0.0
actinic,0.0
actinic dermatitis,-0.34088
actinic keratosis,0.0
actinic radiation,0.0
actinic ray,0.0
actinide,0.0
actinide series,0.0
actinidia,0.0
actinidia arguta,0.0
actinidia chinensis,0.0
actinidia deliciosa,0.0
actinidia polygama,0.0
actinidiaceae,0.0
actiniopteris,0.0
actinism,0.0
actinium,0.0
actinoid,0.0
actinolite,0.0
actinomeris,0.0
actinomeris alternifolia,0.0
actinometer,0.0
actinometric,0.0
actinometrical,0.0
actinometry,0.0
actinomorphic,0.0
actinomorphous,0.0
actinomyces,-0.07997
actinomycetaceae,0.0
actinomycetal,0.0
actinomycetales,0.0
actinomycete,0.0
actinomycetous,0.0
actinomycin,0.0
actinomycosis,-0.34088
actinomycotic,-0.07997
actinomyxidia,-0.08901
actinomyxidian,-0.08901
actinon,0.0
actinopod,0.12208
actinopoda,0.0
actinotherapy,0.0
actinozoa,0.0
actinozoan,0.0
action,0.13872
action at law,0.12208
action mechanism,0.0
action officer,0.0
action painting,0.12208
action plant,0.0
action potential,0.0
action replay,0.15793
action spectrum,0.0
actionable,0.15793
actitis,0.0
actitis hypoleucos,0.0
actitis macularia,0.0
actium,0.0
activase,0.0
activate,0.0
activated,-0.0099
activated carbon,0.0
activated charcoal,0.0
activating,-0.01193
activating agent,0.0
activation,0.30899
activation energy,0.0
activator,0.0
active,0.365645
active agent,0.17826
active air defense,0.0
active application,0.0
active birth,0.0
active citizen,0.0
active immunity,0.12208
active matrix screen,0.0
active placebo,0.0
active site,0.0
active transport,0.0
active trust,0.0
active voice,0.0
actively,0.21734
activeness,0.1067
activewear,-0.19821
activism,0.0
activist,0.0
activistic,0.0
activity,0.32904
actomyosin,0.0
actor,0.0
actor's agent,0.0
actor's assistant,0.0
actor's line,0.0
actress,0.0
acts,0.0
acts of the apostles,0.0
actual,0.30464
actual damages,0.0
actual eviction,0.0
actual possession,0.0
actual sin,0.25416
actualisation,0.21734
actualise,0.12208
actuality,0.0
actualization,0.21734
actualize,0.12208
actually,0.16899999999999998
actuarial,0.0
actuarial table,0.0
actuary,0.0
actuate,0.0
actuated,0.0
actuating,0.0
actuation,0.0
actuator,0.0
actus reus,0.0
acuate,0.0
acuity,0.15754
acular,0.0
aculea,0.0
aculeate,0.08478
aculeated,0.08478
aculeus,0.0
acumen,0.17703
acuminate,0.078965
acuminate leaf,0.0
acupressure,0.0
acupuncture,-0.079
acute,0.0287
acute accent,0.0
acute angle,0.0
acute anterior poliomyelitis,-0.38925
acute brain disorder,0.12208
acute gastritis,-0.34088
acute glaucoma,0.17826
acute glossitis,-0.39584
acute hemorrhagic encephalitis,0.12208
acute inclusion body encephalitis,0.0
acute kidney failure,-0.17327
acute leukemia,0.0
acute lymphoblastic leukemia,-0.19821
acute lymphocytic leukemia,-0.19821
acute myelocytic leukemia,-0.0611
acute myeloid leukemia,-0.0611
acute organic brain syndrome,0.12208
acute pyelonephritis,-0.07997
acute renal failure,-0.17327
acute schizophrenic episode,0.0
acute triangle,0.15793
acute-angled triangle,0.15793
acutely,0.17293
acuteness,0.04802
acyclic,0.10554000000000001
acyclovir,-0.34088
acyl,0.0
acyl anhydrides,0.0
acyl group,0.0
acyl halide,0.0
acylation,0.0
acylglycerol,-0.01819
ad,0.0
ad agency,0.0
ad blitz,0.0
ad campaign,0.0
ad hoc,0.05335
ad hominem,0.28394
ad infinitum,-0.34088
ad interim,0.0
ad lib,0.15793
ad libitum,0.15793
ad nauseam,0.0
ad val,0.0
ad valorem,0.0
ad valorem tax,0.0
ad-lib,-0.12885666666666665
ada,0.0
ada-scid,-0.28345
adactylia,-0.34088
adactylism,-0.34088
adactylous,-0.07997
adactyly,-0.34088
adad,0.0
adage,0.0
adagio,0.009290000000000001
adalia,0.0
adalia bipunctata,0.0
adam,0.0
adam smith,0.12208
adam's apple,0.0
adam's needle,0.0
adam's needle-and-thread,0.0
adam's peak,0.0
adam-and-eve,0.0
adamance,-0.05621
adamant,0.056835000000000004
adamantine,-0.20743000000000003
adamantly,0.0
adams,0.0
adams-stokes syndrome,-0.34088
adana,0.0
adansonia,0.0
adansonia digitata,0.0
adansonia gregorii,0.0
adapa,0.0
adapid,0.0
adapid group,0.0
adapin,0.0
adapt,0.22375
adaptability,0.15793
adaptable,0.0
adaptation,0.0
adaptational,0.0
adaptative,0.15793
adapted,0.0
adapter,0.0
adaption,0.0
adaptive,0.15793
adaptive radiation,0.0
adaptor,0.0
adar,0.0
adar sheni,0.15793
adaxial,0.0
adaxially,0.15793
add,0.28108500000000003
add on,0.0
add to,0.12208
add together,0.0
add up,0.16239
add-in,0.0
add-on,0.0
addable,0.21734
addax,0.0
addax nasomaculatus,0.0
addend,0.0
addendum,0.0
adder,0.0
adder's fern,0.0
adder's tongue,0.12208
adder's tongue fern,0.12208
addible,0.21734
addict,0.0
addicted,0.0
addiction,-0.35368
addictive,-0.42798
adding machine,0.0
addis ababa,0.0
addison's disease,-0.28345
addison's syndrome,-0.28345
addition,0.0
addition reaction,0.0
additional,0.0
additionally,0.0
additions to esther,0.0
additive,-0.04567
additive inverse,0.0
addle,-0.28507
addle-head,-0.19821
addlebrained,0.0403
addled,-0.42878
addlehead,-0.19821
addlepated,0.0403
address,0.14507
addressable,0.28394
addressed,0.12208
addressee,0.0
addressing machine,0.0
addressograph,0.0
adduce,0.0
adducent,0.0
adducer,0.0
adducing,0.0
adduct,0.0
adducting,0.0
adduction,0.0
adductive,0.0
adductor,0.0
adductor muscle,0.0
ade,0.0
adelaide,0.0
adelges,0.0
adelges abietis,-0.07997
adelges piceae,-0.07997
adelgid,0.0
adelgidae,0.0
adelie,0.0
adelie coast,0.0
adelie land,0.0
adelie penguin,0.0
adeline virginia stephen woolf,0.0
aden,0.0
aden-abyan islamic army,0.0
adenanthera,0.0
adenanthera pavonina,0.0
adenauer,0.0
adenine,0.0
adenitis,-0.34088
adenium,0.0
adenium multiflorum,0.0
adenium obesum,0.0
adenocarcinoma,-0.07997
adenocarcinomatous,0.0
adenohypophysis,0.0
adenoid,0.0
adenoidal,0.0
adenoidectomy,0.0
adenoma,0.0
adenomatous polyp,0.0
adenomegaly,0.0
adenomyosarcoma,-0.0611
adenomyosis,-0.19821
adenopathy,0.12208
adenosine,0.0
adenosine deaminase,0.0
adenosine diphosphate,0.0
adenosine monophosphate,0.12208
adenosine triphosphate,0.0
adenosis,0.0
adenota,0.0
adenota vardoni,0.0
adenovirus,0.0
adenylic acid,0.12208
adept,0.278945
adeptness,0.21734
adequacy,-0.08457999999999999
adequate,-0.08177000000000001
adequate to,-0.02386
adequately,0.15793
adequateness,-0.05621
ader wax,0.0
adermin,0.12208
adesite,0.0
adh,0.0
adhd,0.25416
adhere,0.07182000000000001
adherence,0.0
adherent,0.0
adhesion,0.0
adhesion contract,0.0
adhesive,0.100475
adhesive agent,0.0
adhesive bandage,0.0
adhesive friction,0.0
adhesive material,0.0
adhesive plaster,0.0
adhesive tape,0.0
adhesiveness,0.0
adhocracy,0.0
adi granth,0.0
adiabatic,-0.38925
adiabatic process,-0.28345
adiantaceae,0.0
adiantum,0.0
adiantum bellum,-0.19821
adiantum capillus-veneris,0.17826
adiantum pedatum,0.0
adiantum tenerum,0.0
adiantum tenerum farleyense,0.0
adience,0.0
adient,0.0
adieu,0.0
adige,0.0
adios,0.0
adipic acid,-0.07997
adipose,0.0
adipose cell,0.0
adipose tissue,0.0
adipose tumor,0.0
adiposeness,0.0
adiposis,0.0
adiposity,0.0
adirondack mountains,0.0
adirondacks,0.0
adit,0.0
aditi,-0.05621
aditya,0.0
adjacency,0.0
adjacent,0.0
adjectival,0.0
adjectivally,0.12208
adjective,0.0
adjectively,0.0
adjoin,0.0
adjoining room,-0.07997
adjourn,0.0
adjournment,0.0
adjudge,0.0
adjudicate,0.0
adjudication,0.0
adjudicative,0.0
adjudicator,0.0
adjudicatory,0.0
adjunct,-0.08202999999999999
adjunction,0.0
adjunctive,0.0
adjuration,0.15793
adjuratory,0.0
adjure,0.0
adjust,0.14253
adjustable,0.3195
adjustable spanner,0.0
adjustable wrench,0.0
adjusted,0.04334
adjuster,0.0
adjusting entry,0.0
adjustive,0.25416
adjustment,0.13279000000000002
adjustor,0.0
adjutant,0.0
adjutant bird,0.0
adjutant general,0.0
adjutant stork,0.0
adjuvant,0.0
adlai ewing stevenson,0.0
adlai stevenson,0.0
adlumia,0.0
adlumia fungosa,0.0
adman,0.0
admass,0.0
admeasure,0.0
administer,0.0
administrable,0.28394
administrate,0.0
administration,-0.13815999999999998
administrative,-0.10392
administrative body,0.0
administrative data processing,0.0
administrative district,0.0
administrative division,0.0
administrative hearing,0.0
administrative law,0.0
administrative official,0.0
administrative unit,0.0
administratively,0.0
administrator,0.053070000000000006
administrivia,0.0
admirability,0.51077
admirable,0.53709
admirableness,0.51077
admirably,0.21734
admiral,0.0
admiral byrd,0.0
admiral dewey,0.0
admiral nelson,0.0
admiral nimitz,0.0
admiralty,0.0
admiralty brass,0.0
admiralty island,0.0
admiralty islands,0.0
admiralty law,0.0
admiralty metal,0.0
admiralty mile,0.0
admiralty range,0.0
admiration,0.6985399999999999
admire,0.5401100000000001
admired,0.5673
admirer,0.0
admiringly,0.48368
admissibility,-0.13964000000000001
admissible,0.02081
admission,0.19055
admission charge,0.0
admission day,0.0
admission fee,0.0
admission price,0.0
admissive,0.08478
admit,0.15154
admittable,-0.05621
admittance,0.0
admittedly,0.0
admittible,-0.05621
admix,0.0
admixture,-0.04285
admonish,0.1619
admonisher,0.0
admonishing,-0.38925
admonishment,0.15793
admonition,0.08885
admonitory,-0.36424
adnate,0.0
adnexa,0.0
adnexal,0.0
adnoun,0.0
ado,0.0
adobe,0.06255
adobe brick,0.0
adobe house,0.0
adobe lily,0.0
adobo,0.0
adolesce,0.0
adolescence,0.0
adolescent,0.045025
adolf eichmann,0.0
adolf hitler,0.0
adolf loos,0.0
adolf windaus,0.0
adolph simon ochs,0.0
adolphe sax,0.0
adonic,0.0
adonic line,0.0
adonis,0.16593
adonis annua,0.0
adopt,0.0
adoptable,0.36466
adopted,0.21734
adoptee,0.0
adopter,0.0
adoption,0.0
adoptive,0.1583
adoptive parent,0.0
adorability,0.15199000000000001
adorable,0.60633
adorableness,0.15199000000000001
adorably,0.15793
adoration,0.36057
adore,0.54271
adored,0.17826
adorer,0.0
adoring,0.54295
adoringly,0.37340999999999996
adorn,0.15845
adorned,0.17826
adornment,0.17964000000000002
adoxography,0.0
adp,0.0
adp system,0.0
adpressed,0.0
adps,0.0
adrenal,0.0
adrenal cortex,0.0
adrenal cortical steroid,0.0
adrenal gland,0.0
adrenal medulla,0.0
adrenalectomy,0.0
adrenalin,0.30245
adrenaline,0.3693
adrenarche,0.0
adrenergic,0.078965
adrenergic agonist eyedrop,0.15793
adrenergic drug,0.15793
adrenocortical,0.0
adrenocorticotrophic,0.08478
adrenocorticotrophic hormone,0.0
adrenocorticotrophin,0.0
adrenocorticotropic,0.08478
adrenocorticotropic hormone,0.0
adrenocorticotropin,0.0
adrenosterone,0.0
adrian,0.0
adrianople,0.0
adrianopolis,0.0
adriatic,0.0
adriatic sea,0.0
adrift,-0.10920999999999999
adroit,0.15793
adroitly,0.28394
adroitness,0.21734
adscititious,0.0
adscript,0.0
adscripted,0.0
adsorb,0.0
adsorbable,0.15793
adsorbate,0.168095
adsorbent,0.0
adsorbent material,0.0
adsorption,0.0
adsorptive,0.0
adsuki bean,0.0
adulate,0.28394
adulation,-0.06936
adulator,0.0
adulatory,0.15793
adult,0.2183
adult body,0.0
adult education,-0.38925
adult female,0.0
adult female body,0.0
adult intelligence,-0.19821
adult male,0.0
adult male body,0.0
adult respiratory distress syndrome,-0.42036
adult tooth,0.15793
adult-onset diabetes,-0.08901
adult-onset diabetes mellitus,-0.08901
adulterant,0.0
adulterate,-0.18170999999999998
adulterated,-0.07997
adulterating,0.0
adulteration,0.0
adulterator,0.0
adulterer,-0.51451
adulteress,-0.07997
adulterine,-0.28345
adulterous,-0.39838
adulterously,0.12208
adultery,0.0
adulthood,0.0
adumbrate,0.1067
adumbration,0.013009999999999999
adumbrative,0.0
adust,-0.08847000000000001
advance,0.26996666666666663
advance death benefit,0.0
advanced,0.28129
advanced research and development activity,0.0
advancement,0.6332
advancer,0.0
advancing,0.0
advantage,0.4104
advantageous,0.45679
advantageously,0.28394
advantageousness,0.25416
advect,0.0
advection,0.0
advective,0.0
advent,0.1619
advent sunday,0.0
adventism,0.0
adventist,0.0
adventitia,0.0
adventitial,0.0
adventitious,-0.0611
adventitious root,0.0
adventive,-0.42036
adventure,0.58696
adventure story,0.0
adventurer,0.0
adventuresome,0.20073
adventuress,0.0
adventurism,0.12208
adventuristic,0.0
adventurous,0.58309
adventurousness,-0.08901
adverb,0.0
adverbial,0.0
adverbially,0.0
adversary,0.0
adversative,-0.05621
adversative conjunction,0.0
adverse,-0.33555999999999997
adverse opinion,-0.42036
adverse witness,0.0
adversely,0.15793
adversity,-0.20015
advert,0.0
advertence,0.12208
advertency,0.12208
advertent,0.21734
advertently,0.17826
advertise,0.0
advertised,0.0
advertisement,0.0
advertiser,0.0
advertising,0.0
advertising agency,0.0
advertising campaign,0.0
advertising department,0.12208
advertising division,0.12208
advertize,0.0
advertizement,0.0
advertizer,0.0
advertizing,0.0
advertorial,0.0
advice,0.0
advice and consent,0.0
advil,-0.19821
advisability,0.20073
advisable,0.11229000000000001
advise,0.0
advised,0.23008
advisedly,0.17826
advisee,0.0
advisement,-0.07216
adviser,0.0
advisor,0.0
advisory,-0.008605
advisory board,0.0
advisory service,0.0
advocacy,0.0
advocate,0.01618
advocator,0.0
advowson,0.0
adynamia,-0.34088
adynamic,-0.39937
adz,0.0
adze,0.0
adzhar,0.0
adzharia,0.0
adzuki bean,0.0
aec,0.0
aecial,0.0
aeciospore,0.0
aecium,0.0
aedes,0.0
aedes aegypti,0.0
aedes albopictus,0.0
aegadean islands,0.0
aegadean isles,0.0
aegates,0.0
aegates isles,0.0
aegean,0.0
aegean civilisation,0.0
aegean civilization,0.0
aegean culture,0.0
aegean island,0.0
aegean sea,0.0
aegiceras,0.0
aegiceras majus,0.0
aegilops,0.0
aegilops triuncalis,0.0
aegina,0.0
aegir,0.0
aegis,-0.1294
aegisthus,0.0
aegospotami,0.0
aegospotamos,0.0
aegypiidae,0.0
aegypius,0.0
aegypius monachus,0.0
aegyptopithecus,0.12208
aelius donatus,0.0
aeneas,0.0
aeneas silvius,0.0
aeneid,0.0
aengus,0.17826
aeolia,0.0
aeolian,0.0
aeolian harp,0.0
aeolian lyre,0.0
aeolic,0.0
aeolic dialect,0.0
aeolis,0.0
aeolotropic,0.0
aeolus,0.0
aeon,0.08459
aeonian,0.15754
aeonium,0.0
aeonium haworthii,0.12208
aepyceros,0.0
aepyceros melampus,0.0
aepyornidae,0.0
aepyorniformes,-0.07997
aepyornis,0.0
aerate,-5.9999999999999995e-05
aerated,-0.02298
aeration,0.0
aerator,0.0
aerial,0.15528
aerial ladder,0.0
aerial ladder truck,0.0
aerial torpedo,0.0
aerial tramway,0.0
aerialist,0.0
aerially,0.0
aerides,0.0
aerie,0.17703
aeriferous,0.0
aeriform,-0.005
aerify,0.0
aerobacter,-0.08901
aerobacter aerogenes,0.0
aerobatics,0.0
aerobe,0.12208
aerobic,0.17703
aerobic exercise,0.0
aerobics,0.0
aerobiosis,0.0
aerobiotic,0.0
aerodontalgia,0.0
aerodrome,0.0
aerodynamic,0.28128000000000003
aerodynamic force,0.0
aerodynamic lift,0.0
aerodynamics,0.0
aeroembolism,0.0
aerofoil,0.0
aerogenerator,0.0
aerogram,0.0
aerogramme,0.0
aerolite,0.0
aerolitic,0.0
aerological,0.0
aerology,0.0
aeromechanic,0.0
aeromechanics,0.0
aeromedical,0.0
aeromedicine,0.0
aeronaut,0.0
aeronautic,0.0
aeronautical,0.0
aeronautical engineer,0.0
aeronautical engineering,0.0
aeronautics,0.0
aerophagia,0.0
aerophilatelic,0.0
aerophilately,0.0
aerophile,0.0
aerophilic,0.0
aerophilous,0.0
aerophyte,0.0
aeroplane,0.0
aerosol,0.0
aerosol bomb,0.0
aerosol can,0.0
aerosol container,0.0
aerosolise,0.0
aerosolised,0.0
aerosolize,0.0
aerosolized,0.0
aerospace,0.0
aerospace engineer,0.0
aerospace medicine,0.0
aertex,0.0
aery,0.06040999999999999
aeschylean,0.0
aeschylus,0.0
aeschynanthus,0.0
aeschynanthus radicans,0.0
aesculapian,0.0
aesculapius,0.0
aesculus,0.0
aesculus hippocastanum,0.0
aesir,0.0
aesop,-0.07997
aesop's fables,0.0
aesthesia,-0.17327
aesthesis,-0.0611
aesthete,0.17826
aesthetic,0.07691
aesthetical,0.28394
aesthetically,0.0
aesthetician,0.21734
aesthetics,0.0403
aestival,0.12208
aestivate,0.0
aestivation,0.0
aether,0.0
aethionema,0.0
aethusa,0.0
aethusa cynapium,0.0
aetiologic,0.1067
aetiological,0.1067
aetiologist,0.12208
aetiology,0.113
aetobatus,0.0
aetobatus narinari,0.0
afar,0.12208
afars and issas,0.0
afeard,-0.07997
afeared,-0.07997
afebrile,0.0
affability,0.0403
affable,0.28394
affableness,0.0403
affably,0.15793
affair,-0.50116
affaire,0.08478
affaire d'honneur,0.0
affairs,0.23008
affect,0.147495
affectation,0.0
affected,0.061360000000000005
affected role,-0.34088
affectedly,-0.28345
affectedness,-0.19985
affecting,0.15199000000000001
affectingly,0.17826
affection,0.7106
affectional,0.067
affectionate,0.52667
affectionately,0.37340999999999996
affectionateness,0.23440999999999998
affective,0.067
affective disorder,-0.33433
affenpinscher,0.0
afferent,0.0
afferent fiber,0.0
afferent nerve,0.0
afferent neuron,0.0
affiance,0.0
affiant,0.0
affidavit,0.0
affiliate,0.0
affiliated,0.0
affiliation,0.0
affinal,0.0
affine,0.0
affine geometry,0.0
affine transformation,0.0
affined,0.0
affinity,0.26984
affirm,0.08411
affirmable,0.28394
affirmation,0.28684
affirmative,0.237985
affirmative action,0.0
affirmative pleading,0.0
affirmatively,0.15793
affirmativeness,0.36466
affirmatory,0.21734
affirmed,0.0
affirmer,0.15793
affix,0.0
affixal,0.0
affixation,0.0
affixed,0.12208
affixial,0.0
afflatus,0.21734
afflict,-0.46048
afflicted,-0.27011999999999997
affliction,-0.33083
afflictive,-0.39584
affluence,0.15793
affluent,-0.099105
afford,0.0
affordable,0.0
afforest,0.0
afforestation,0.0
affranchise,0.0
affray,-0.28931999999999997
affricate,0.0
affricate consonant,0.0
affrication,0.0
affricative,0.0
affright,-0.08716
affront,-0.09284
affusion,0.0
afghan,0.0
afghan hound,0.0
afghan monetary unit,0.0
afghani,0.0
afghanistan,0.0
afghanistani,0.0
afibrinogenemia,-0.34088
aficionado,0.0
afield,0.0
afire,0.0
afisr,0.0
afl,0.0
afl-cio,0.0
aflame,0.018369999999999997
aflare,0.0
aflatoxin,0.0
aflaxen,-0.07997
aflicker,0.15793
afloat,0.15158
aflutter,-0.17327
afoot,0.0
aforementioned,0.0
aforesaid,0.0
aforethought,0.0
afoul,0.0
afp,0.0
afraid,-0.66386
aframomum,0.0
aframomum melegueta,0.0
afrasian,0.0
afrasian language,0.0
afresh,0.0
africa,0.0
african,0.0
african american,0.0
african american english,0.0
african american vernacular english,0.0
african bowstring hemp,0.0
african chameleon,0.0
african clawed frog,0.0
african coral snake,0.0
african country,0.0
african crocodile,-0.07997
african daisy,0.0
african elephant,0.0
african gray,0.0
african green monkey,0.0
african grey,0.0
african hemp,0.0
african holly,0.0
african hunting dog,0.0
african lily,0.0
african love grass,0.0
african mahogany,0.0
african marigold,0.0
african millet,0.0
african monitor,-0.19821
african nation,0.0
african oil palm,0.0
african sandalwood,0.0
african scented mahogany,0.0
african tea,0.0
african tulip,0.0
african violet,0.0
african walnut,0.0
african wild ass,0.0
african yellowwood,0.0
african-american,0.0
african-american music,0.0
africander,0.0
africanized bee,0.0
africanized honey bee,0.0
afrikaans,0.0
afrikander,0.0
afrikaner,0.0
afrl,0.0
afro,-0.01819
afro hairdo,-0.01819
afro-american,0.0
afro-asian,0.0
afro-asiatic,0.0
afro-wig,-0.19821
afroasiatic,0.0
afroasiatic language,0.0
afrocarpus,0.0
afrocarpus falcata,0.0
afropavo,0.0
afropavo congensis,0.0
afspc,0.0
aft,0.0
after,0.0
after a fashion,-0.07997
after all,-0.06819
after hours,-0.19821
after part,0.0
after-hours,0.0
after-school,0.0
after-shave,0.0
after-shave lotion,0.0
afterbirth,0.0
afterburner,0.0
aftercare,0.0
afterdamp,0.0
afterdeck,0.0
aftereffect,0.0
afterglow,0.17703
afterimage,0.0
afterlife,0.0
aftermath,0.0
aftermost,0.0
afternoon,0.0
afternoon tea,0.0
afterpains,0.0
afterpiece,0.0
afters,0.0
aftersensation,0.0
aftershaft,0.0
aftershafted,0.0
aftershock,0.0
aftertaste,-0.01819
afterthought,-0.12619
afterward,0.0
afterwards,0.0
