"","word","dataset","prop"
"24999","flavor","movies",2.61269421026963e-05
"25000","sharpie","movies",8.70898070089877e-06
"25001","pen","movies",1.74179614017975e-05
"25002","disgust","movies",2.61269421026963e-05
"25003","giggles","movies",3.48359228035951e-05
"25004","keenest","movies",8.70898070089877e-06
"25005","bombay","movies",8.70898070089877e-06
"25006","musicals","movies",2.61269421026963e-05
"25007","worked","movies",0.000121925729812583
"25008","conceal","movies",1.74179614017975e-05
"25009","inextricably","movies",1.74179614017975e-05
"25010","entwined","movies",8.70898070089877e-06
"25011","janice","movies",3.48359228035951e-05
"25012","eileen","movies",1.74179614017975e-05
"25013","walsh","movies",3.48359228035951e-05
"25014","slender","movies",2.61269421026963e-05
"25015","glinting","movies",8.70898070089877e-06
"25016","winningly","movies",8.70898070089877e-06
"25017","intolerance","movies",8.70898070089877e-06
"25018","deform","movies",8.70898070089877e-06
"25019","rudd","movies",8.70898070089877e-06
"25020","flakeball","movies",8.70898070089877e-06
"25021","spouting","movies",8.70898070089877e-06
"25022","malapropisms","movies",8.70898070089877e-06
"25023","loser","movies",2.61269421026963e-05
"25024","trusts","movies",8.70898070089877e-06
"25025","stallion","movies",8.70898070089877e-06
"25026","cimarron","movies",8.70898070089877e-06
"25027","arrest","movies",2.61269421026963e-05
"25028","lika","movies",8.70898070089877e-06
"25029","da","movies",1.74179614017975e-05
"25030","baio","movies",8.70898070089877e-06
"25031","names","movies",3.48359228035951e-05
"25032","infantilized","movies",8.70898070089877e-06
"25033","infantile","movies",4.35449035044938e-05
"25034","aurelie","movies",8.70898070089877e-06
"25035","christelle","movies",8.70898070089877e-06
"25036","nightmarish","movies",1.74179614017975e-05
"25037","'qatsi'","movies",8.70898070089877e-06
"25038","godfrey","movies",1.74179614017975e-05
"25039","reggio","movies",4.35449035044938e-05
"25040","academy","movies",6.96718456071901e-05
"25041","kenneth","movies",3.48359228035951e-05
"25042","300","movies",3.48359228035951e-05
"25043","hundred","movies",2.61269421026963e-05
"25044","interact","movies",8.70898070089877e-06
"25045","formulas","movies",8.70898070089877e-06
"25046","messing","movies",2.61269421026963e-05
"25047","bug","movies",4.35449035044938e-05
"25048","egoyan's","movies",2.61269421026963e-05
"25049","ararat","movies",3.48359228035951e-05
"25050","'praise","movies",8.70898070089877e-06
"25051","chances'","movies",8.70898070089877e-06
"25052","fuses","movies",8.70898070089877e-06
"25053","accused","movies",8.70898070089877e-06
"25054","undisciplined","movies",8.70898070089877e-06
"25055","shoestring","movies",8.70898070089877e-06
"25056","unevenly","movies",8.70898070089877e-06
"25057","rotting","movies",1.74179614017975e-05
"25058","disobedience","movies",8.70898070089877e-06
"25059","movements","movies",5.22538842053926e-05
"25060","rifkin's","movies",1.74179614017975e-05
"25061","references","movies",7.83808263080889e-05
"25062","ribcage","movies",8.70898070089877e-06
"25063","kung","movies",0.000104507768410785
"25064","pow","movies",8.70898070089877e-05
"25065","residences","movies",8.70898070089877e-06
"25066","carved","movies",2.61269421026963e-05
"25067","strictness","movies",8.70898070089877e-06
"25068","hallelujah","movies",8.70898070089877e-06
"25069","favors","movies",4.35449035044938e-05
"25070","humanist","movies",8.70898070089877e-06
"25071","affects","movies",8.70898070089877e-06
"25072","geographical","movies",8.70898070089877e-06
"25073","displacement","movies",8.70898070089877e-06
"25074","abandoned","movies",1.74179614017975e-05
"25075","consoled","movies",8.70898070089877e-06
"25076","don'","movies",8.70898070089877e-06
"25077","orc","movies",8.70898070089877e-06
"25078","uruk","movies",8.70898070089877e-06
"25079","hai","movies",8.70898070089877e-06
"25080","tres","movies",8.70898070089877e-06
"25081","nia","movies",8.70898070089877e-06
"25082","worldly","movies",1.74179614017975e-05
"25083","appetizer","movies",8.70898070089877e-06
"25084","testimony","movies",3.48359228035951e-05
"25085","germanic","movies",8.70898070089877e-06
"25086","ne","movies",8.70898070089877e-06
"25087","lushly","movies",8.70898070089877e-06
"25088","recorded","movies",8.70898070089877e-06
"25089","amoral","movies",8.70898070089877e-06
"25090","pursuing","movies",1.74179614017975e-05
"25091","''us''","movies",8.70898070089877e-06
"25092","''them''","movies",8.70898070089877e-06
"25093","statham","movies",1.74179614017975e-05
"25094","hymn","movies",8.70898070089877e-06
"25095","renowned","movies",2.61269421026963e-05
"25096","tearful","movies",8.70898070089877e-06
"25097","gaze","movies",1.74179614017975e-05
"25098","untrained","movies",8.70898070089877e-06
"25099","formalism","movies",8.70898070089877e-06
"25100","shifting","movies",4.35449035044938e-05
"25101","brushes","movies",8.70898070089877e-06
"25102","calamity","movies",8.70898070089877e-06
"25103","profits","movies",8.70898070089877e-06
"25104","eagerness","movies",8.70898070089877e-06
"25105","scriptwriters","movies",1.74179614017975e-05
"25106","blips","movies",8.70898070089877e-06
"25107","duration","movies",2.61269421026963e-05
"25108","staged","movies",8.70898070089877e-05
"25109","miraculous","movies",1.74179614017975e-05
"25110","dreamworks","movies",8.70898070089877e-06
"25111","stirs","movies",3.48359228035951e-05
"25112","recharged","movies",8.70898070089877e-06
"25113","edward","movies",2.61269421026963e-05
"25114","wattage","movies",3.48359228035951e-05
"25115","brainpower","movies",8.70898070089877e-06
"25116","unfakable","movies",8.70898070089877e-06
"25117","leanest","movies",8.70898070089877e-06
"25118","meanest","movies",8.70898070089877e-06
"25119","misanthropic","movies",3.48359228035951e-05
"25120","practiced","movies",8.70898070089877e-06
"25121","lasker's","movies",8.70898070089877e-06
"25122","distances","movies",1.74179614017975e-05
"25123","byron","movies",8.70898070089877e-06
"25124","luther","movies",8.70898070089877e-06
"25125","satisfaction","movies",2.61269421026963e-05
"25126","latter","movies",4.35449035044938e-05
"25127","diabolical","movies",2.61269421026963e-05
"25128","guessed","movies",1.74179614017975e-05
"25129","eloquent","movies",6.09628649062914e-05
"25130","memorial","movies",1.74179614017975e-05
"25131","trade","movies",2.61269421026963e-05
"25132","conclusive","movies",8.70898070089877e-06
"25133","patriot","movies",8.70898070089877e-06
"25134","insouciance","movies",8.70898070089877e-06
"25135","demise","movies",1.74179614017975e-05
"25136","flee","movies",1.74179614017975e-05
"25137","pathetic","movies",0.000104507768410785
"25138","teenager's","movies",8.70898070089877e-06
"25139","inflicted","movies",8.70898070089877e-06
"25140","retaliation","movies",1.74179614017975e-05
"25141","santa","movies",9.57987877098864e-05
"25142","clause","movies",6.09628649062914e-05
"25143","streamlined","movies",1.74179614017975e-05
"25144","former","movies",6.09628649062914e-05
"25145","complaint","movies",3.48359228035951e-05
"25146","creations","movies",2.61269421026963e-05
"25147","miserably","movies",1.74179614017975e-05
"25148","suffer","movies",3.48359228035951e-05
"25149","dreadfulness","movies",8.70898070089877e-06
"25150","morton's","movies",8.70898070089877e-06
"25151","centering","movies",1.74179614017975e-05
"25152","specialized","movies",8.70898070089877e-06
"25153","mira","movies",2.61269421026963e-05
"25154","cheat","movies",3.48359228035951e-05
"25155","surefire","movies",2.61269421026963e-05
"25156","labute's","movies",8.70898070089877e-06
"25157","pandering","movies",4.35449035044938e-05
"25158","seesawing","movies",1.74179614017975e-05
"25159","recklessness","movies",1.74179614017975e-05
"25160","smoochy","movies",6.96718456071901e-05
"25161","devito's","movies",1.74179614017975e-05
"25162","ghastly","movies",8.70898070089877e-06
"25163","populist","movies",8.70898070089877e-06
"25164","underscore","movies",1.74179614017975e-05
"25165","fatter","movies",8.70898070089877e-06
"25166","parris'","movies",8.70898070089877e-06
"25167","'enigma'","movies",1.74179614017975e-05
"25168","'we","movies",1.74179614017975e-05
"25169","munch's","movies",8.70898070089877e-06
"25170","tenderly","movies",8.70898070089877e-06
"25171","float","movies",1.74179614017975e-05
"25172","grabs","movies",8.70898070089877e-06
"25173","shakes","movies",1.74179614017975e-05
"25174","vigorously","movies",8.70898070089877e-06
"25175","hardscrabble","movies",8.70898070089877e-06
"25176","margaret","movies",8.70898070089877e-06
"25177","thatcher's","movies",8.70898070089877e-06
"25178","ruinous","movies",1.74179614017975e-05
"25179","culture's","movies",8.70898070089877e-06
"25180","millennial","movies",8.70898070089877e-06
"25181","brusqueness","movies",1.74179614017975e-05
"25182","undying","movies",8.70898070089877e-06
"25183","politesse","movies",8.70898070089877e-06
"25184","marvin","movies",8.70898070089877e-06
"25185","gaye","movies",8.70898070089877e-06
"25186","supremes","movies",8.70898070089877e-06
"25187","buoy","movies",8.70898070089877e-06
"25188","bogged","movies",4.35449035044938e-05
"25189","dramaturgy","movies",8.70898070089877e-06
"25190","surge","movies",8.70898070089877e-06
"25191","swirling","movies",8.70898070089877e-06
"25192","rapids","movies",8.70898070089877e-06
"25193","leap","movies",1.74179614017975e-05
"25194","pinnacle","movies",1.74179614017975e-05
"25195","rouses","movies",8.70898070089877e-06
"25196","croatia","movies",8.70898070089877e-06
"25197","uncomfortably","movies",6.09628649062914e-05
"25198","charlotte's","movies",8.70898070089877e-06
"25199","'right","movies",8.70898070089877e-06
"25200","thinking'","movies",8.70898070089877e-06
"25201","crammed","movies",3.48359228035951e-05
"25202","bristles","movies",8.70898070089877e-06
"25203","splashy","movies",8.70898070089877e-06
"25204","'easier'","movies",8.70898070089877e-06
"25205","die","movies",0.00013934369121438
"25206","connoisseurs","movies",2.61269421026963e-05
"25207","'solid'","movies",8.70898070089877e-06
"25208","ridley","movies",8.70898070089877e-06
"25209","woven","movies",2.61269421026963e-05
"25210","handsomely","movies",2.61269421026963e-05
"25211","recalling","movies",8.70898070089877e-06
"25212","sixties'","movies",8.70898070089877e-06
"25213","rockumentary","movies",8.70898070089877e-06
"25214","milestones","movies",1.74179614017975e-05
"25215","blissfully","movies",8.70898070089877e-06
"25216","misdirected","movies",8.70898070089877e-06
"25217","sanctimonious","movies",2.61269421026963e-05
"25218","towards","movies",4.35449035044938e-05
"25219","participatory","movies",1.74179614017975e-05
"25220","malnourished","movies",8.70898070089877e-06
"25221","intellectuals","movies",1.74179614017975e-05
"25222","gulp","movies",8.70898070089877e-06
"25223","frenzy","movies",2.61269421026963e-05
"25224","sham","movies",4.35449035044938e-05
"25225","nerved","movies",8.70898070089877e-06
"25226","highlight","movies",2.61269421026963e-05
"25227","rhapsodic","movies",8.70898070089877e-06
"25228","sillier","movies",2.61269421026963e-05
"25229","cuter","movies",8.70898070089877e-06
"25230","entity","movies",1.74179614017975e-05
"25231","strangling","movies",8.70898070089877e-06
"25232","zhuangzhuang","movies",1.74179614017975e-05
"25233","triumphantly","movies",1.74179614017975e-05
"25234","captors","movies",8.70898070089877e-06
"25235","befuddled","movies",1.74179614017975e-05
"25236","captives","movies",8.70898070089877e-06
"25237","virtuoso","movies",8.70898070089877e-06
"25238","sparse","movies",2.61269421026963e-05
"25239","1930s","movies",8.70898070089877e-06
"25240","survived","movies",1.74179614017975e-05
"25241","misogyny","movies",3.48359228035951e-05
"25242","argento","movies",1.74179614017975e-05
"25243","aggressiveness","movies",8.70898070089877e-06
"25244","bled","movies",1.74179614017975e-05
"25245","erotically","movies",1.74179614017975e-05
"25246","perplexing","movies",1.74179614017975e-05
"25247","austrian","movies",8.70898070089877e-06
"25248","suppression","movies",8.70898070089877e-06
"25249","tucked","movies",1.74179614017975e-05
"25250","integrating","movies",8.70898070089877e-06
"25251","foreground","movies",8.70898070089877e-06
"25252","forest","movies",1.74179614017975e-05
"25253","american''","movies",8.70898070089877e-06
"25254","wearing","movies",6.09628649062914e-05
"25255","cumbersome","movies",2.61269421026963e-05
"25256","reward","movies",8.70898070089877e-06
"25257","suited","movies",6.96718456071901e-05
"25258","regalia","movies",1.74179614017975e-05
"25259","transcendence","movies",8.70898070089877e-06
"25260","thrillingly","movies",8.70898070089877e-06
"25261","'stoked","movies",8.70898070089877e-06
"25262","populates","movies",8.70898070089877e-06
"25263","routine","movies",0.000217724517522469
"25264","ineffable","movies",8.70898070089877e-06
"25265","inexplicably","movies",4.35449035044938e-05
"25266","deniro","movies",3.48359228035951e-05
"25267","travis","movies",8.70898070089877e-06
"25268","bickle'","movies",8.70898070089877e-06
"25269","agnostic","movies",8.70898070089877e-06
"25270","carnivore","movies",8.70898070089877e-06
"25271","jonah","movies",4.35449035044938e-05
"25272","lunacy","movies",4.35449035044938e-05
"25273","pronounced","movies",8.70898070089877e-06
"25274","pythonesque","movies",8.70898070089877e-06
"25275","marveilleux","movies",8.70898070089877e-06
"25276","manoel","movies",8.70898070089877e-06
"25277","oliviera","movies",8.70898070089877e-06
"25278","advised","movies",3.48359228035951e-05
"25279","squint","movies",8.70898070089877e-06
"25280","noticing","movies",1.74179614017975e-05
"25281","egregious","movies",8.70898070089877e-06
"25282","lip","movies",4.35449035044938e-05
"25283","synching","movies",1.74179614017975e-05
"25284","nicks","movies",3.48359228035951e-05
"25285","exaggerated","movies",5.22538842053926e-05
"25286","twisting","movies",2.61269421026963e-05
"25287","whoopee","movies",8.70898070089877e-06
"25288","cushion","movies",1.74179614017975e-05
"25289","asleep","movies",2.61269421026963e-05
"25290","frothy","movies",2.61269421026963e-05
"25291","'date","movies",8.70898070089877e-06
"25292","movie'","movies",1.74179614017975e-05
